Selection	Association Name	Association Type	Significance
Reverse Transcriptase	High sensitivity	Procedure	0.0196
Reverse Transcriptase	Mutation detection	Procedure	0.0196
Reverse Transcriptase	Consolidation chemotherapy	Procedure	0.0196
Reverse Transcriptase	Direct assay	Procedure	0.0196
Reverse Transcriptase	Multidrug resistance inhibition therapy	Procedure	0.0196
Reverse Transcriptase	Vascular cell adhesion molecule 1 measurement	Procedure	0.0197
Reverse Transcriptase	Action study	Procedure	0.0197
Reverse Transcriptase	Phase III protocol	Procedure	0.02
Reverse Transcriptase	Densitometry	Procedure	0.0201
Reverse Transcriptase	Ejection fraction	Procedure	0.0201
Reverse Transcriptase	Release	Procedure	0.0203
Reverse Transcriptase	Red blood cell count measurement	Procedure	0.0204
Reverse Transcriptase	Tumor stem cell assay	Procedure	0.0205
Reverse Transcriptase	Intubation	Procedure	0.0205
Reverse Transcriptase	The science and art of healing	Procedure	0.0206
Reverse Transcriptase	Acoustic stimulation	Procedure	0.0207
Reverse Transcriptase	Gelatinase B	Procedure	0.0209
Reverse Transcriptase	Glucose measurement	Procedure	0.0211
Reverse Transcriptase	Radiometry	Procedure	0.0211
Reverse Transcriptase	Tracheal swab	Procedure	0.0211
Reverse Transcriptase	Tissue dissection	Procedure	0.0213
Reverse Transcriptase	Array-based comparative genomic hybridization	Procedure	0.0213
Reverse Transcriptase	Electrophoresis, gel, two-dimensional	Procedure	0.0214
Reverse Transcriptase	Osteotomy	Procedure	0.0214
Reverse Transcriptase	Progesterone measurement	Procedure	0.0216
Reverse Transcriptase	Vaccine design	Procedure	0.0216
Reverse Transcriptase	Expression cloning	Procedure	0.0216
Reverse Transcriptase	Carmustine/doxorubicin/fluorouracil protocol	Procedure	0.0219
Reverse Transcriptase	Clonality (genetic analysis)	Procedure	0.022
Reverse Transcriptase	Radiology studies	Procedure	0.0222
Reverse Transcriptase	Tumor burden	Procedure	0.0223
Reverse Transcriptase	Norepinephrine measurement	Procedure	0.0223
Reverse Transcriptase	Plasma glucose measurement	Procedure	0.0226
Reverse Transcriptase	X-ray diffraction	Procedure	0.0226
Reverse Transcriptase	Autoradiography	Procedure	0.0227
Reverse Transcriptase	Therapeutic intervention	Procedure	0.0227
Reverse Transcriptase	Colony-forming units assay	Procedure	0.0227
Reverse Transcriptase	Paradigm	Procedure	0.0228
Reverse Transcriptase	Blood coagulation tests	Procedure	0.0228
Reverse Transcriptase	Endothelin-1 measurement	Procedure	0.0229
Reverse Transcriptase	Spectral karyotyping	Procedure	0.0229
Reverse Transcriptase	Color assessment	Procedure	0.023
Reverse Transcriptase	Resuscitation procedure	Procedure	0.023
Reverse Transcriptase	Gas chromatography-mass spectrometry	Procedure	0.0231
Reverse Transcriptase	Angioplasty, balloon, coronary	Procedure	0.0232
Reverse Transcriptase	Meta analysis (statistical procedure)	Procedure	0.0233
Reverse Transcriptase	CD40 ligand measurement	Procedure	0.0233
Reverse Transcriptase	Interleukin 4 measurement	Procedure	0.0233
Reverse Transcriptase	Systolic blood pressure measurement	Procedure	0.0234
Reverse Transcriptase	Laser therapy	Procedure	0.0234
Reverse Transcriptase	Myeloblast count procedure	Procedure	0.0235
Reverse Transcriptase	Interleukin 18 measurement	Procedure	0.0235
Reverse Transcriptase	Current therapy	Procedure	0.0236
Reverse Transcriptase	Patient selection	Procedure	0.0236
Reverse Transcriptase	Magnetic cell separation system	Procedure	0.0236
Reverse Transcriptase	Neurosurgical procedures	Procedure	0.0236
Reverse Transcriptase	Pharmacotherapy	Procedure	0.0238
Reverse Transcriptase	Isogenic transplantation	Procedure	0.0238
Reverse Transcriptase	Therapeutic lymphadenectomy	Procedure	0.0239
Reverse Transcriptase	Pet imaging, any site, not otherwise specified	Procedure	0.024
Reverse Transcriptase	Educational measurement	Procedure	0.0241
Reverse Transcriptase	Thrombopoietin measurement	Procedure	0.0244
Reverse Transcriptase	Drug discovery	Procedure	0.0245
Reverse Transcriptase	Electric stimulation technique	Procedure	0.0245
Reverse Transcriptase	Genotype determination	Procedure	0.0245
Reverse Transcriptase	Cross-sectional studies	Procedure	0.0249
Reverse Transcriptase	Fluorescence microscopy	Procedure	0.0249
Reverse Transcriptase	Anticoagulation therapy	Procedure	0.0249
Reverse Transcriptase	Molecular diagnostics (lab procedure)	Procedure	0.025
Reverse Transcriptase	Randomized controlled trial (publication)	Procedure	0.025
Reverse Transcriptase	Antisense therapy	Procedure	0.0251
Reverse Transcriptase	DNA amplification techniques	Procedure	0.0253
Reverse Transcriptase	Serotonin measurement	Procedure	0.0254
Reverse Transcriptase	Randomized controlled trials as topic	Procedure	0.0257
Reverse Transcriptase	Interferon therapy	Procedure	0.0258
Reverse Transcriptase	Amputation	Procedure	0.0258
Reverse Transcriptase	S1 protection	Procedure	0.0258
Reverse Transcriptase	Column chromatography	Procedure	0.0259
Reverse Transcriptase	Epinephrine measurement	Procedure	0.0259
Reverse Transcriptase	Cerebral angiography	Procedure	0.0265
Reverse Transcriptase	Ligation	Procedure	0.0266
Reverse Transcriptase	Genetic analysis	Procedure	0.0266
Reverse Transcriptase	Protein structure initiative	Procedure	0.0266
Reverse Transcriptase	Obstetrics	Procedure	0.0266
Reverse Transcriptase	Behavior therapy	Procedure	0.0266
Reverse Transcriptase	Survival analysis	Procedure	0.0267
Reverse Transcriptase	Health care surveys	Procedure	0.0269
Reverse Transcriptase	Mammography	Procedure	0.027
Reverse Transcriptase	Visual analog pain scale	Procedure	0.0271
Reverse Transcriptase	Medical education	Procedure	0.0271
Reverse Transcriptase	Potassium measurement	Procedure	0.0272
Reverse Transcriptase	Diagnostic radiology modality	Procedure	0.0274
Reverse Transcriptase	Cancer transplantation	Procedure	0.0274
Reverse Transcriptase	Calcium measurement	Procedure	0.0275
Reverse Transcriptase	Cataract extraction	Procedure	0.0275
Reverse Transcriptase	Matrigel invasion assay	Procedure	0.0278
Reverse Transcriptase	Polymorphism analysis	Procedure	0.0279
Reverse Transcriptase	Subtraction hybridization	Procedure	0.0279
Reverse Transcriptase	Blood glucose measurement	Procedure	0.028
Reverse Transcriptase	Kidney transplantation	Procedure	0.0281
Reverse Transcriptase	Glucohemoglobin measurement	Procedure	0.0281
Reverse Transcriptase	Chemoprevention	Procedure	0.0282
Reverse Transcriptase	Neuroimaging	Procedure	0.0282
Reverse Transcriptase	Sodium measurement	Procedure	0.0287
Reverse Transcriptase	Genome sequencing	Procedure	0.0287
Reverse Transcriptase	Nucleotide mapping	Procedure	0.0287
Reverse Transcriptase	BRAF v600E mutation analysis	Procedure	0.0287
Reverse Transcriptase	Clinical trials: cancer treatment	Procedure	0.0287
Reverse Transcriptase	Spectrophotometry	Procedure	0.0288
Reverse Transcriptase	Debridement	Procedure	0.029
Reverse Transcriptase	Intravaginal administration	Procedure	0.0292
Reverse Transcriptase	Decompression	Procedure	0.0292
Reverse Transcriptase	Case series	Procedure	0.0293
Reverse Transcriptase	Microsurgery	Procedure	0.0294
Reverse Transcriptase	Pellet formation	Procedure	0.0295
Reverse Transcriptase	Blood donor screening	Procedure	0.0296
Reverse Transcriptase	Absorbance at 280nm	Procedure	0.0296
Reverse Transcriptase	Direct fluorescent antibody test	Procedure	0.0297
Reverse Transcriptase	Mesenchymal stem cell transplantation	Procedure	0.0298
Reverse Transcriptase	Health services research	Procedure	0.0298
Reverse Transcriptase	Gastrectomy	Procedure	0.0299
Reverse Transcriptase	Matrix metalloproteinase 3 measurement	Procedure	0.0299
Reverse Transcriptase	Immobilization	Procedure	0.03
Reverse Transcriptase	DNA subtraction	Procedure	0.03
Reverse Transcriptase	Branched chain DNA	Procedure	0.03
Reverse Transcriptase	Cellular compartment analysis	Procedure	0.03
Reverse Transcriptase	SELEX aptamer technique	Procedure	0.0304
Reverse Transcriptase	Oscillations	Procedure	0.0304
Reverse Transcriptase	Patient safety	Procedure	0.0307
Reverse Transcriptase	Neurologic examination	Procedure	0.0309
Reverse Transcriptase	Vascular surgical procedures	Procedure	0.031
Reverse Transcriptase	Kinetic polymerase chain reaction	Procedure	0.0313
Reverse Transcriptase	Histology procedure	Procedure	0.0317
Reverse Transcriptase	Treatment options	Procedure	0.0317
Reverse Transcriptase	Cardiac surgery procedures	Procedure	0.0318
Reverse Transcriptase	Decompressive incision	Procedure	0.0318
Reverse Transcriptase	Biometry	Procedure	0.0319
Reverse Transcriptase	Baculovirus expression system	Procedure	0.0322
Reverse Transcriptase	Oxidative stress analysis	Procedure	0.0323
Reverse Transcriptase	Routine diagnostic tests	Procedure	0.0323
Reverse Transcriptase	Manometry	Procedure	0.0323
Reverse Transcriptase	Cell migration assays	Procedure	0.0324
Reverse Transcriptase	Coronary artery bypass surgery	Procedure	0.0329
Reverse Transcriptase	Interleukin 5 measurement	Procedure	0.0329
Reverse Transcriptase	Therapeutic immunosuppression	Procedure	0.0332
Reverse Transcriptase	Balloon dilatation	Procedure	0.0332
Reverse Transcriptase	Genome mapping	Procedure	0.0333
Reverse Transcriptase	Primary prevention	Procedure	0.0336
Reverse Transcriptase	Laparotomy	Procedure	0.0337
Reverse Transcriptase	General anesthesia	Procedure	0.0337
Reverse Transcriptase	Infertility study	Procedure	0.0338
Reverse Transcriptase	Interleukin 12 measurement	Procedure	0.0338
Reverse Transcriptase	Spinal fusion	Procedure	0.0338
Reverse Transcriptase	Cephalometry	Procedure	0.0339
Reverse Transcriptase	Safety study	Procedure	0.034
Reverse Transcriptase	Blood viscosity examination	Procedure	0.034
Reverse Transcriptase	Pain relief	Procedure	0.0341
Reverse Transcriptase	Lipids measurement	Procedure	0.0342
Reverse Transcriptase	Electron spin resonance spectroscopy	Procedure	0.0342
Reverse Transcriptase	Phase I/II trial	Procedure	0.0342
Reverse Transcriptase	Spirometry	Procedure	0.0343
Reverse Transcriptase	Electromyogram of eye	Procedure	0.0344
Reverse Transcriptase	Medical therapy	Procedure	0.0345
Reverse Transcriptase	Cancer diagnosis	Procedure	0.0347
Reverse Transcriptase	Bone transplantation	Procedure	0.0348
Reverse Transcriptase	Dialysis procedure	Procedure	0.0351
Reverse Transcriptase	Tubular epithelial cell count	Procedure	0.0352
Reverse Transcriptase	Prenatal diagnosis	Procedure	0.0352
Reverse Transcriptase	Self-report	Procedure	0.0352
Reverse Transcriptase	Patient self-report	Procedure	0.0352
Reverse Transcriptase	Antibiotic therapy	Procedure	0.0352
Reverse Transcriptase	Cyclophosphamide/doxorubicin/prednisone protocol	Procedure	0.0353
Reverse Transcriptase	Mastectomy	Procedure	0.0353
Reverse Transcriptase	Magnetic resonance angiography	Procedure	0.0353
Reverse Transcriptase	Adoptive immunotherapy i.e. development of specific anti-tumor reactivity (e.g. tumor-infiltrating lymphocyte therapy) per course of treatment	Procedure	0.0357
Reverse Transcriptase	Thoracotomy	Procedure	0.0358
Reverse Transcriptase	Content analysis	Procedure	0.0358
Reverse Transcriptase	Diastolic blood pressure measurement	Procedure	0.0359
Reverse Transcriptase	Fluoroscopy	Procedure	0.0361
Reverse Transcriptase	Immune fluorescence	Procedure	0.0363
Reverse Transcriptase	R-banding	Procedure	0.0363
Reverse Transcriptase	Early therapy	Procedure	0.0364
Reverse Transcriptase	Cerebral blood flow imaging	Procedure	0.0364
Reverse Transcriptase	Atomic force microscopy	Procedure	0.0365
Reverse Transcriptase	Iron measurement	Procedure	0.0366
Reverse Transcriptase	Prospective studies	Procedure	0.0367
Reverse Transcriptase	Crystallography	Procedure	0.0367
Reverse Transcriptase	Mixed cell culture	Procedure	0.0367
Reverse Transcriptase	Splenectomy	Procedure	0.0368
Reverse Transcriptase	Polysomnography	Procedure	0.037
Reverse Transcriptase	Protocol treatment arm	Procedure	0.0371
Reverse Transcriptase	Insulin like growth factor-2 measurement	Procedure	0.0371
Reverse Transcriptase	Dose modification	Procedure	0.0374
Reverse Transcriptase	Interleukin 11 measurement	Procedure	0.0374
Reverse Transcriptase	Kasai procedure	Procedure	0.0376
Reverse Transcriptase	Pneumonectomy	Procedure	0.0377
Reverse Transcriptase	Education, medical, continuing	Procedure	0.0378
Reverse Transcriptase	Class comparison	Procedure	0.0379
Reverse Transcriptase	Cocaine measurement	Procedure	0.0381
Reverse Transcriptase	Eotaxin-3 measurement	Procedure	0.0382
Reverse Transcriptase	Angioplasty	Procedure	0.0383
Reverse Transcriptase	Lymph node mapping	Procedure	0.0384
Reverse Transcriptase	International normalized ratio	Procedure	0.0387
Reverse Transcriptase	Arthroscopy	Procedure	0.0387
Reverse Transcriptase	Supervision (regime/therapy)	Procedure	0.0387
Reverse Transcriptase	Diagnosis study	Procedure	0.0388
Reverse Transcriptase	Matching	Procedure	0.0388
Reverse Transcriptase	Vaccine therapy	Procedure	0.0388
Reverse Transcriptase	Colectomy	Procedure	0.0391
Reverse Transcriptase	Tomography, emission-computed, single-photon	Procedure	0.0392
Reverse Transcriptase	Vaccination	Procedure	0.0394
Reverse Transcriptase	Cytarabine/thioguanine	Procedure	0.0394
Reverse Transcriptase	Glucose tolerance test	Procedure	0.0398
Reverse Transcriptase	Macrophage inflammatory protein 1 beta measurement	Procedure	0.0398
Reverse Transcriptase	Epitope mapping	Procedure	0.0404
Reverse Transcriptase	Peptide mapping	Procedure	0.0406
Reverse Transcriptase	Hypothermia (central) (local)	Procedure	0.0407
Reverse Transcriptase	Oxygen saturation measurement	Procedure	0.0407
Reverse Transcriptase	Electroconvulsive therapy	Procedure	0.0409
Reverse Transcriptase	Investigation of megakaryocytes	Procedure	0.041
Reverse Transcriptase	Kidney function tests	Procedure	0.041
Reverse Transcriptase	Acetylcholine measurement	Procedure	0.0411
Reverse Transcriptase	Endoscopic retrograde cholangiopancreatography	Procedure	0.0412
Reverse Transcriptase	AID artificial insemination by donor	Procedure	0.0414
Reverse Transcriptase	Immunohistochemical	Procedure	0.0414
Reverse Transcriptase	Craniotomy	Procedure	0.0414
Reverse Transcriptase	Dacarbazine/doxorubicin/ifosfamide protocol	Procedure	0.0415
Reverse Transcriptase	Molecular probe techniques	Procedure	0.0416
Reverse Transcriptase	Cardiopulmonary bypass	Procedure	0.0416
Reverse Transcriptase	Emergency treatment	Procedure	0.0416
Reverse Transcriptase	Residency	Procedure	0.0418
Reverse Transcriptase	Chain termination sequencing	Procedure	0.0422
Reverse Transcriptase	Stereotactic injection	Procedure	0.0427
Reverse Transcriptase	Cyclophosphamide/doxorubicin/methotrexate/procarbazine protocol	Procedure	0.0428
Reverse Transcriptase	Amsacrine/cyclophosphamide/etoposide	Procedure	0.0428
Reverse Transcriptase	Hepatitis B surface antibody measurement	Procedure	0.0428
Reverse Transcriptase	Homologous transplantation	Procedure	0.0429
Reverse Transcriptase	Ligase chain reaction	Procedure	0.0429
Reverse Transcriptase	Vibration treatment	Procedure	0.043
Reverse Transcriptase	Magnetic resonance spectroscopy	Procedure	0.0431
Reverse Transcriptase	Immunoelectron microscopy	Procedure	0.0431
Reverse Transcriptase	Secondary prevention	Procedure	0.0431
Reverse Transcriptase	Enteral nutrition	Procedure	0.0432
Reverse Transcriptase	X-ray photoelectron spectroscopy	Procedure	0.0434
Reverse Transcriptase	Traction	Procedure	0.0435
Reverse Transcriptase	Histology/cytology	Procedure	0.0435
Reverse Transcriptase	Immunoelectrophoresis	Procedure	0.0437
Reverse Transcriptase	Blood vessel prosthesis implantation	Procedure	0.0437
Reverse Transcriptase	Insertional activation	Procedure	0.0438
Reverse Transcriptase	Cervical dislocation	Procedure	0.044
Reverse Transcriptase	Endovascular procedures	Procedure	0.044
Reverse Transcriptase	Genetic screening method	Procedure	0.0441
Reverse Transcriptase	Carmustine/methotrexate/procarbazine protocol	Procedure	0.0442
Reverse Transcriptase	Bolus infusion	Procedure	0.0444
Reverse Transcriptase	Blood gas analysis	Procedure	0.0444
Reverse Transcriptase	Radiosurgery	Procedure	0.0447
Reverse Transcriptase	Suspension culture	Procedure	0.0448
Reverse Transcriptase	AC-T regimen	Procedure	0.0449
Reverse Transcriptase	DNA library construction	Procedure	0.0449
Reverse Transcriptase	Massively-parallel sequencing	Procedure	0.0449
Reverse Transcriptase	Art education	Procedure	0.0449
Reverse Transcriptase	Gene cloning	Procedure	0.045
Reverse Transcriptase	Angiotensinogen measurement	Procedure	0.0452
Reverse Transcriptase	Immunochromatographic assay	Procedure	0.0454
Reverse Transcriptase	Skin transplantation	Procedure	0.0456
Reverse Transcriptase	Prophylactic cranial irradiation	Procedure	0.0457
Reverse Transcriptase	Diffusion magnetic resonance imaging	Procedure	0.046
Reverse Transcriptase	Cisplatin/cyclophosphamide/doxorubicin protocol	Procedure	0.0461
Reverse Transcriptase	Uric acid measurement	Procedure	0.0461
Reverse Transcriptase	Fluid therapy	Procedure	0.0461
Reverse Transcriptase	Cesarean section	Procedure	0.0463
